transaction_id,build_profile,use_case,target_budget,cpu,cpu_brand,cpu_socket,cpu_mark,gpu,gpu_brand,gpu_mark,motherboard,motherboard_socket,ram,ram_type,ram_gb,storage,storage_type,storage_gb,psu,psu_wattage,required_wattage_with_headroom,total_price,compatibility_valid,data_origin
TX08653,budget_gaming,Gaming,1257.39,AMD Ryzen 7 5700G,AMD,AM4,24545,GeForce RTX 2060,NVIDIA,14100,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,366,920.0,True,synthetic_expected_pairing
TX08654,midrange_gaming,Gaming,1817.16,AMD Ryzen 5 5500,AMD,AM4,19949,Radeon RX 6800,Radeon,22200,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,491,1420.0,True,synthetic_expected_pairing
TX08655,entry_gaming,Gaming,847.34,AMD Ryzen 5 2400G,AMD,AM4,8729,GeForce GTX 1650,NVIDIA,7870,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,253,845.0,True,synthetic_expected_pairing
TX08656,budget_gaming,Gaming,1025.74,AMD Ryzen 7 2700X,AMD,AM4,17578,Radeon RX 6600,Radeon,15100,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,379,903.98,True,synthetic_expected_pairing
TX08657,midrange_gaming,Gaming,1462.95,AMD Ryzen 7 3800X,AMD,AM4,23275,Radeon RX 6800,Radeon,22200,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,535,1389.59,True,synthetic_expected_pairing
TX08658,midrange_gaming,Gaming,1500.03,AMD Ryzen 7 3700X,AMD,AM4,22716,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,385,1222.52,True,synthetic_expected_pairing
TX08659,entry_gaming,Gaming,1019.36,Intel Core i5-10500 @ 3.10GHz,Intel,LGA1200,13056,GeForce GTX 1650,NVIDIA,7870,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,253,824.88,True,synthetic_expected_pairing
TX08660,budget_gaming,Gaming,1029.92,AMD Ryzen 7 3700X,AMD,AM4,22716,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,385,1174.52,True,synthetic_expected_pairing
TX08661,midrange_gaming,Gaming,1986.23,Intel Core i9-10900KF @ 3.70GHz,Intel,LGA1200,23508,GeForce RTX 3060 Ti,NVIDIA,20500,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,502,1430.99,True,synthetic_expected_pairing
TX08662,midrange_gaming,Gaming,1871.24,AMD Ryzen 9 3900XT,AMD,AM4,32869,GeForce RTX 3060,NVIDIA,17150,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,435,1359.77,True,synthetic_expected_pairing
TX08663,midrange_gaming,Gaming,1901.48,AMD Ryzen 9 3900,AMD,AM4,30660,GeForce RTX 3070,NVIDIA,22400,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,450,1758.27,True,synthetic_expected_pairing
TX08664,entry_gaming,Gaming,1045.4,AMD Ryzen 3 3300X,AMD,AM4,12746,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,316,850.99,True,synthetic_expected_pairing
TX08665,budget_gaming,Gaming,1385.31,Intel Core i7-11700KF @ 3.60GHz,Intel,LGA1200,24147,Radeon RX 6600 XT,Radeon,16500,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,441,1024.0,True,synthetic_expected_pairing
TX08666,budget_gaming,Gaming,1138.33,AMD Ryzen 5 3600,AMD,AM4,17822,Radeon RX 6600,Radeon,15100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,333,854.49,True,synthetic_expected_pairing
TX08667,entry_gaming,Gaming,756.35,AMD Ryzen 5 3400G,AMD,AM4,9331,Radeon RX 6500 XT,Radeon,9440,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,294,805.0,True,synthetic_expected_pairing
TX08668,midrange_gaming,Gaming,1832.34,Intel Core i7-11700KF @ 3.60GHz,Intel,LGA1200,24147,GeForce RTX 3070,NVIDIA,22400,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,528,1476.0,True,synthetic_expected_pairing
TX08669,budget_gaming,Gaming,1349.05,AMD Ryzen 7 4700G,AMD,AM4,20138,Radeon RX 6600 XT,Radeon,16500,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,368,1006.0,True,synthetic_expected_pairing
TX08670,workstation,Workstation,1799.76,Intel Core i7-12700F,Intel,LGA1700,32268,Radeon RX 6700 XT,Radeon,19800,ASUS Prime B760M-A WiFi,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,WD Blue 4TB HDD,HDD,4000,Corsair CV550,550,467,1337.96,True,synthetic_expected_pairing
TX08671,budget_gaming,Gaming,1221.34,Intel Core i5-11600K @ 3.90GHz,Intel,LGA1200,19781,Radeon RX 6600 XT,Radeon,16500,Gigabyte B560 AORUS PRO AX,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,446,930.99,True,synthetic_expected_pairing
TX08672,entry_gaming,Gaming,1035.84,AMD Ryzen 5 1500X,AMD,AM4,9083,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,777.36,True,synthetic_expected_pairing
TX08673,midrange_gaming,Gaming,1448.1,Intel Core i5-12600KF,Intel,LGA1700,27186,Radeon RX 6700 XT,Radeon,19800,MSI PRO B760M-A WiFi DDR5,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,574,1315.98,True,synthetic_expected_pairing
TX08674,highend_gaming,Gaming,2457.77,Intel Core i5-12600KF,Intel,LGA1700,27186,GeForce RTX 3070 Ti,NVIDIA,23700,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,674,1895.98,True,synthetic_expected_pairing
TX08675,highend_gaming,Gaming,2709.27,AMD Ryzen 9 3900,AMD,AM4,30660,GeForce RTX 3080 Ti,NVIDIA,27100,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,621,2228.27,True,synthetic_expected_pairing
TX08676,budget_gaming,Gaming,1447.39,Intel Core i7-10700T @ 2.00GHz,Intel,LGA1200,13119,GeForce RTX 2060,NVIDIA,14100,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,331,1208.99,True,synthetic_expected_pairing
TX08677,general_productivity,General Productivity,1198.0,Intel Core i9-10900KF @ 3.70GHz,Intel,LGA1200,23508,Radeon RX 6500 XT,Radeon,9440,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,375,1010.99,True,synthetic_expected_pairing
TX08678,entry_gaming,Gaming,767.49,AMD Ryzen 5 3600,AMD,AM4,17822,Radeon RX 6500 XT,Radeon,9440,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,301,794.49,True,synthetic_expected_pairing
TX08679,workstation,Workstation,3464.93,Intel Core i9-12900KS,Intel,LGA1700,44243,Radeon RX 6800 XT,Radeon,24600,MSI PRO B760M-A WiFi DDR5,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Cooler Master MWE Gold 850 V2,850,673,2494.98,True,synthetic_expected_pairing
TX08680,midrange_gaming,Gaming,1718.2,AMD Ryzen 5 3600X,AMD,AM4,18285,GeForce RTX 3070,NVIDIA,22400,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,492,1570.99,True,synthetic_expected_pairing
TX08681,midrange_gaming,Gaming,1632.15,AMD Ryzen 7 3800XT,AMD,AM4,23815,Radeon RX 6700 XT,Radeon,19800,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,515,1352.65,True,synthetic_expected_pairing
TX08682,budget_gaming,Gaming,1110.24,Intel Core i5-11400T @ 1.30GHz,Intel,LGA1200,13078,Radeon RX 6600 XT,Radeon,16500,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,331,957.0,True,synthetic_expected_pairing
TX08683,workstation,Workstation,2835.26,Intel Core i9-12900K,Intel,LGA1700,41077,GeForce RTX 3080,NVIDIA,25300,MSI PRO B760M-A WiFi DDR5,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A850GL PCIE5,850,818,2444.95,True,synthetic_expected_pairing
TX08684,general_productivity,General Productivity,1187.5,Intel Core i5-10600K @ 4.10GHz,Intel,LGA1200,14534,GeForce RTX 2060,NVIDIA,14100,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,446,859.97,True,synthetic_expected_pairing
TX08685,general_productivity,General Productivity,910.92,Intel Core i5-12500,Intel,LGA1700,20309,Radeon RX 6600 XT,Radeon,16500,ASUS Prime B760M-A WiFi,LGA1700,Corsair Vengeance 16GB DDR5,DDR5,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,368,939.0,True,synthetic_expected_pairing
TX08686,highend_gaming,Gaming,2406.44,Intel Core i7-12700KF,Intel,LGA1700,34110,GeForce RTX 3070 Ti,NVIDIA,23700,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,732,2115.99,True,synthetic_expected_pairing
TX08687,highend_gaming,Gaming,2240.39,AMD Ryzen 9 5900X,AMD,AM4,39457,Radeon RX 6800 XT,Radeon,24600,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,609,1924.03,True,synthetic_expected_pairing
TX08688,midrange_gaming,Gaming,1635.09,AMD Ryzen 7 PRO 3700,AMD,AM4,22800,GeForce RTX 3070,NVIDIA,22400,MSI B550M PRO-VDH WiFi,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,444,1504.99,True,synthetic_expected_pairing
TX08689,entry_gaming,Gaming,1046.09,Intel Core i5-11400 @ 2.60GHz,Intel,LGA1200,17132,GeForce GTX 1650,NVIDIA,7870,Gigabyte B560 AORUS PRO AX,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,259,859.21,True,synthetic_expected_pairing
TX08690,entry_gaming,Gaming,858.26,Intel Core i3-12300,Intel,LGA1700,14955,Radeon RX 6500 XT,Radeon,9440,MSI PRO B760M-A WiFi DDR5,LGA1700,Kingston Fury Beast 16GB DDR5,DDR5,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,293,774.0,True,synthetic_expected_pairing
TX08691,entry_gaming,Gaming,1048.16,AMD Ryzen 5 3600,AMD,AM4,17822,Radeon RX 6500 XT,Radeon,9440,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,301,774.49,True,synthetic_expected_pairing
TX08692,budget_gaming,Gaming,1187.08,Intel Core i3-12300,Intel,LGA1700,14955,GeForce RTX 2060,NVIDIA,14100,ASUS Prime B760M-A WiFi,LGA1700,Corsair Vengeance 16GB DDR5,DDR5,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,363,914.0,True,synthetic_expected_pairing
TX08693,midrange_gaming,Gaming,1536.01,Intel Core i9-11900KF @ 3.50GHz,Intel,LGA1200,25390,GeForce RTX 3070,NVIDIA,22400,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,524,1680.98,True,synthetic_expected_pairing
TX08694,workstation,Workstation,1885.83,Intel Core i9-12900KF,Intel,LGA1700,41163,GeForce RTX 3060,NVIDIA,17150,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,WD Blue 4TB HDD,HDD,4000,MSI MAG A650BN,650,644,1737.98,True,synthetic_expected_pairing
TX08695,budget_gaming,Gaming,1112.77,Intel Core i9-11900K @ 3.50GHz,Intel,LGA1200,25539,GeForce RTX 3060,NVIDIA,17150,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,454,1108.97,True,synthetic_expected_pairing
TX08696,budget_gaming,Gaming,1084.09,Intel Core i7-10700T @ 2.00GHz,Intel,LGA1200,13119,GeForce RTX 2060,NVIDIA,14100,Gigabyte B560 AORUS PRO AX,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,333,1252.99,True,synthetic_expected_pairing
TX08697,budget_gaming,Gaming,1213.91,AMD Ryzen 7 2700X,AMD,AM4,17578,GeForce RTX 2060,NVIDIA,14100,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,422,967.98,True,synthetic_expected_pairing
TX08698,entry_gaming,Gaming,751.79,AMD Ryzen 7 2700X,AMD,AM4,17578,Radeon RX 6500 XT,Radeon,9440,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,351,803.98,True,synthetic_expected_pairing
TX08699,budget_gaming,Gaming,1005.85,AMD Ryzen 7 2700X,AMD,AM4,17578,Radeon RX 6600,Radeon,15100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,388,997.98,True,synthetic_expected_pairing
TX08700,entry_gaming,Gaming,1016.98,Intel Core i5-10600T @ 2.40GHz,Intel,LGA1200,11376,GeForce RTX 2060,NVIDIA,14100,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,904.0,True,synthetic_expected_pairing
TX08701,entry_gaming,Gaming,846.35,Intel Core i3-12100T,Intel,LGA1700,12767,Radeon RX 6500 XT,Radeon,9440,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 16GB DDR5,DDR5,16,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,281,943.0,True,synthetic_expected_pairing
TX08702,budget_gaming,Gaming,1001.42,Intel Core i3-12100T,Intel,LGA1700,12767,Radeon RX 6600,Radeon,15100,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 16GB DDR5,DDR5,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,312,923.0,True,synthetic_expected_pairing
TX08703,midrange_gaming,Gaming,1816.75,Intel Core i9-10850K @ 3.60GHz,Intel,LGA1200,23055,GeForce RTX 3060 Ti,NVIDIA,20500,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,500,1489.44,True,synthetic_expected_pairing
TX08704,workstation,Workstation,2658.75,Intel Core i9-12900KF,Intel,LGA1700,41163,GeForce RTX 3080,NVIDIA,25300,MSI PRO B760M-A WiFi DDR5,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A850GL PCIE5,850,810,2217.98,True,synthetic_expected_pairing
TX08705,entry_gaming,Gaming,888.62,AMD Ryzen 5 1600,AMD,AM4,12314,GeForce RTX 2060,NVIDIA,14100,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,363,850.82,True,synthetic_expected_pairing
TX08706,midrange_gaming,Gaming,1915.35,AMD Ryzen 9 3900X,AMD,AM4,32751,Radeon RX 6800,Radeon,22200,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,535,1590.0,True,synthetic_expected_pairing
TX08707,midrange_gaming,Gaming,1660.44,Intel Core i7-11700KF @ 3.60GHz,Intel,LGA1200,24147,GeForce RTX 3060 Ti,NVIDIA,20500,Gigabyte B560 AORUS PRO AX,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,500,1320.0,True,synthetic_expected_pairing
TX08708,workstation,Workstation,1965.58,Intel Core i9-12900KS,Intel,LGA1700,44243,GeForce RTX 3070,NVIDIA,22400,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Seagate Barracuda 2TB HDD,HDD,2000,Cooler Master MWE 650 Bronze V2,650,589,2294.98,True,synthetic_expected_pairing
TX08709,midrange_gaming,Gaming,2001.47,Intel Core i5-12500,Intel,LGA1700,20309,GeForce RTX 3070,NVIDIA,22400,MSI PRO B760M-A WiFi DDR5,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,450,1507.0,True,synthetic_expected_pairing
TX08710,entry_gaming,Gaming,726.84,AMD Ryzen 5 3500X,AMD,AM4,13319,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,323,801.95,True,synthetic_expected_pairing
TX08711,midrange_gaming,Gaming,1674.34,AMD Ryzen 9 3900,AMD,AM4,30660,Radeon RX 6800,Radeon,22200,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,483,1668.27,True,synthetic_expected_pairing
TX08712,budget_gaming,Gaming,1278.47,AMD Ryzen 7 PRO 4750G,AMD,AM4,20570,Radeon RX 6600,Radeon,15100,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,327,946.99,True,synthetic_expected_pairing
TX08713,midrange_gaming,Gaming,1559.35,Intel Core i7-12700F,Intel,LGA1700,32268,GeForce RTX 3060,NVIDIA,17150,ASUS Prime B760M-A WiFi,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,388,1327.96,True,synthetic_expected_pairing
TX08714,midrange_gaming,Gaming,1403.45,AMD Ryzen 7 3700X,AMD,AM4,22716,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,424,1492.52,True,synthetic_expected_pairing
TX08715,budget_gaming,Gaming,1392.62,AMD Ryzen 7 PRO 3700,AMD,AM4,22800,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,385,1136.99,True,synthetic_expected_pairing
TX08716,budget_gaming,Gaming,1013.32,Intel Core i7-11700T @ 1.40GHz,Intel,LGA1200,15271,Radeon RX 6600 XT,Radeon,16500,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,1068.0,True,synthetic_expected_pairing
TX08717,entry_gaming,Gaming,1045.97,AMD Ryzen 3 3300X,AMD,AM4,12746,Radeon RX 6500 XT,Radeon,9440,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,294,860.99,True,synthetic_expected_pairing
TX08718,workstation,Workstation,3279.34,Intel Core i9-12900KS,Intel,LGA1700,44243,GeForce RTX 3080,NVIDIA,25300,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A750GL PCIE5,750,713,2574.98,True,synthetic_expected_pairing
TX08719,budget_gaming,Gaming,1346.13,AMD Ryzen 5 PRO 4650G,AMD,AM4,16428,Radeon RX 6600 XT,Radeon,16500,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,370,1022.36,True,synthetic_expected_pairing
TX08720,midrange_gaming,Gaming,1615.81,Intel Core i9-10850K @ 3.60GHz,Intel,LGA1200,23055,Radeon RX 6800,Radeon,22200,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,561,1679.44,True,synthetic_expected_pairing
TX08721,midrange_gaming,Gaming,1704.5,Intel Core i9-11900 @ 2.50GHz,Intel,LGA1200,23117,Radeon RX 6800,Radeon,22200,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,481,1512.88,True,synthetic_expected_pairing
TX08722,midrange_gaming,Gaming,1597.42,Intel Core i5-11600K @ 3.90GHz,Intel,LGA1200,19781,Radeon RX 6700 XT,Radeon,19800,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,543,1240.99,True,synthetic_expected_pairing
TX08723,midrange_gaming,Gaming,1924.64,AMD Ryzen 7 5800X3D,AMD,AM4,25508,GeForce RTX 3070,NVIDIA,22400,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,505,1950.0,True,synthetic_expected_pairing
TX08724,midrange_gaming,Gaming,1627.21,AMD Ryzen 9 3900XT,AMD,AM4,32869,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,437,1429.77,True,synthetic_expected_pairing
TX08725,midrange_gaming,Gaming,1460.48,Intel Core i9-11900K @ 3.50GHz,Intel,LGA1200,25539,Radeon RX 6700 XT,Radeon,19800,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,532,1258.97,True,synthetic_expected_pairing
TX08726,highend_gaming,Gaming,2807.03,Intel Core i9-12900,Intel,LGA1700,38281,GeForce RTX 3080 Ti,NVIDIA,27100,ASUS Prime B760M-A WiFi,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,621,2244.0,True,synthetic_expected_pairing
TX08727,highend_gaming,Gaming,3013.75,Intel Core i7-12700K,Intel,LGA1700,34125,Radeon RX 6900 XT,Radeon,26400,MSI PRO B760M-A WiFi DDR5,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,719,2194.0,True,synthetic_expected_pairing
TX08728,budget_gaming,Gaming,1355.34,Intel Core i7-12700T,Intel,LGA1700,22688,Radeon RX 6600,Radeon,15100,ASUS Prime B760M-A WiFi,LGA1700,Kingston Fury Beast 16GB DDR5,DDR5,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,294,1104.0,True,synthetic_expected_pairing
